id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob,interaction
194932,GEO-1993-1-259-355,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-07-26 Abkhazia accepts plan to end Georgian conflict.,-,-,-,Abkha/Georgian sources,1,Shroma village,village of Shroma,Guria region,Ozurgeti district,41.979768,41.842424,POINT (41.842424 41.979768),189804,Georgia,372,Europe,1,1,07/26/1993 00:00:00,07/26/1993 00:00:00,0,0,0,0,0,100,0,372.0,-,41
194933,GEO-1993-1-259-331,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-06-22 FIGHTING RESUMES ON GUMISTA RIVER ON 20TH JUNE.,-,-,-,itar-tass news agency,3,Ochamchira district,Ochamchirskiy rayon,Abkhazia region,Ochamchira district,42.916667,41.75,POINT (41.75 42.916667),191244,Georgia,372,Europe,1,1,06/20/1993 00:00:00,06/20/1993 00:00:00,3,0,0,0,3,3,3,372.0,-,41
194934,GEO-1993-1-259-330,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-06-08 FIGHTING CONTINUES IN ABKHAZ WAR FROM 3RD TO 6TH JUNE.,-,-,-,"press centre of Georgian forces in Sukhumi,",1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,06/06/1993 00:00:00,06/06/1993 00:00:00,0,0,0,3,3,3,3,372.0,-,41
194937,GEO-1993-1-259-332,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-06-26 FIGHTING CONTINUES IN ABKHAZ WAR - SUKHUMI ABLAZE AFTER SHELLING ON THE 24TH.,-,-,-,Georgian defence ministry,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,06/22/1993 00:00:00,06/22/1993 00:00:00,0,0,0,1,1,1,1,372.0,-,41
194938,GEO-1993-1-259-333,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-06-25 Boutros-Ghali urges halt to shelling of Sukhumi.,-,-,-,Georgian defence ministry,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,06/24/1993 00:00:00,06/24/1993 00:00:00,0,0,0,10,10,10,10,372.0,-,41
194939,GEO-1993-1-259-334,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-06-27 Georgian shelling kills seven afterMoscow warning.,-,-,-,parliament of Abkhazia,2,Ochamichira town,near Ochamchira,Abkhazia region,Ochamchira district,42.709429,41.474563,POINT (41.474563 42.709429),191243,Georgia,372,Europe,1,1,06/27/1993 00:00:00,06/27/1993 00:00:00,0,0,7,0,7,7,7,372.0,-,41
194941,GEO-1993-1-259-302,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,"Reuters 1993-03-15 Georgia, Abkhazia, accuse each otherof offensives.",-,-,-,Georgian radio,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,03/15/1993 00:00:00,03/15/1993 00:00:00,0,0,0,2,2,2,2,372.0,-,41
194942,GEO-1993-1-259-303,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-03-16 70 killed in Georgia rebel attacks - Shevardnadze.,-,-,-,Shevardnaze,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,03/16/1993 00:00:00,03/16/1993 00:00:00,20,0,50,0,70,70,70,372.0,-,41
194943,GEO-1993-1-259-304,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-03-17 Abkhazian rebels halt Sukhumi offensive.,-,-,-,itar-tass news agency,2,Sukhumi town,in and around Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,2,2,03/16/1993 00:00:00,03/17/1993 00:00:00,0,40,0,0,40,120,40,372.0,-,41
194944,GEO-1993-1-259-306,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-04-01 Georgia says Abkhazians launch strong attack.,-,-,-,Georgian officials,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,2,4,03/18/1993 00:00:00,03/31/1993 00:00:00,0,0,0,14,14,14,14,372.0,-,41
194945,GEO-1993-1-259-307,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-04-04 Abkhaz leaderappeals to outside world forhelp.,-,-,-,Georgian defence ministry,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,04/03/1993 00:00:00,04/03/1993 00:00:00,3,0,0,0,3,10,3,372.0,-,41
194946,GEO-1993-3-1185-101,1993,True,Clear,3,342,527,Republic of Abkhazia - Civilians,342,994,Republic of Abkhazia - Civilians,342,342,Republic of Abkhazia,9999,1,Civilians,-1,"Associated Press (AP) 1993-09-24 ""Georgia passenger plane attacked in 3rd such rebel assault in 3 days  New York Times (1993-09-23) "" SHOWDOWN IN MOSCOW; 80 Are Reported Killed in Downing of a 2d Jet Over Georgia",-,-,-,Georgian State TV and Georgian officials,1,Sukhumi town,"Sukhumi, Abkhazia",Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,09/22/1993 00:00:00,09/22/1993 00:00:00,0,0,46,0,46,80,46,-,-,15
194947,GEO-1993-1-259-308,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-04-05 Shevardnadze condemns Russians forSukhumi bombings.,-,-,-,Georgian military command,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,04/05/1993 00:00:00,04/05/1993 00:00:00,0,0,1,0,1,1,1,372.0,-,41
194948,GEO-1993-1-259-310.1,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-04-12 CONFLICTING REPORTS ON WHETHER CEASE-FIRE IS BEING OBSERVED IN ABKHAZ WAR.,-,-,-,Georgian and Abkhaz defence ministries,1,Tamysh village,village of Tamysh,Abkhazia region,Ochamchira district,42.7794,41.3756,POINT (41.3756 42.7794),191243,Georgia,372,Europe,1,1,04/08/1993 00:00:00,04/08/1993 00:00:00,0,0,0,0,0,7,0,372.0,-,41
194949,GEO-1993-1-259-316,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-05-05 Fourreported killed in Abkhazia shelling.,-,-,-,Georgian military command,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,05/05/1993 00:00:00,05/05/1993 00:00:00,0,0,0,4,4,4,4,372.0,-,41
194950,GEO-1993-3-1185-100,1993,True,Clear,3,342,527,Republic of Abkhazia - Civilians,342,994,Republic of Abkhazia - Civilians,342,342,Republic of Abkhazia,9999,1,Civilians,-1,BBC 1993-08-16,-,-,-,member of the Georgian parliament and commander of the Gagra refugee battalion,1,Bzyb village,village of Bzyb in Gagrinskiy rayon,Abkhazia region,Gagra district,43.226206,40.352582,POINT (40.352582 43.226206),191961,Georgia,372,Europe,2,2,08/11/1993 00:00:00,08/12/1993 00:00:00,0,0,0,0,0,10,0,-,-,15
194951,GEO-1993-3-1185-104,1993,True,Clear,3,342,527,Republic of Abkhazia - Civilians,342,994,Republic of Abkhazia - Civilians,342,342,Republic of Abkhazia,9999,1,Civilians,-1,Reuters 1993-11-03,-,-,-,journalists,1,Chobi town,Khobi,Samegrelo-Zemo Svaneti rerion,Khobi district,42.318078,41.899979,POINT (41.899979 42.318078),190524,Georgia,372,Europe,1,1,10/28/1993 00:00:00,10/28/1993 00:00:00,0,0,0,0,0,1,0,-,-,15
194952,GEO-1993-1-259-335,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,"BBC 1993-06-30 NADAREISHVILI COMMENTS ON SITUATION IN ""NEARLY COMPLETED DESTROYED"" SUKHUMI.",-,-,-,"chairman of the Defence Council of Abkhazia, Tamaz Nadareishvili",1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,2,4,06/15/1993 00:00:00,06/28/1993 00:00:00,0,0,0,0,0,15,0,372.0,-,41
194953,GEO-1993-1-289-371,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-09-17 Gamsakhurdia ready to return to Georgia.,-,-,-,Georgian officials,1,Poti town,Poti,Samegrelo-Zemo Svaneti rerion,Poti district,42.141944,41.676389,POINT (41.676389 42.141944),190524,Georgia,372,Europe,1,1,09/17/1993 00:00:00,09/17/1993 00:00:00,1,0,0,0,1,1,1,372.0,-,41
194958,GEO-1993-1-259-328,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-06-08 FIGHTING CONTINUES IN ABKHAZ WAR FROM 3RD TO 6TH JUNE.,-,-,-,press centre of the Georgian Defence Ministry,5,Gumista river,near Gumista river,Abkhazia region,-,43.054959,40.996664,POINT (40.996664 43.054959),191962,Georgia,372,Europe,1,1,06/04/1993 00:00:00,06/04/1993 00:00:00,0,0,3,0,3,3,3,372.0,-,41
194964,GEO-1993-1-289-390,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-11-10 Georgian rebels kill policemen in ambush.,-,-,-,defence ministry,5,Inguri river,"near Inguri river, western Georgia",-,-,42.751004,42.040929,POINT (42.040929 42.751004),191245,Georgia,372,Europe,1,1,11/09/1993 00:00:00,11/09/1993 00:00:00,4,0,0,0,4,4,4,372.0,-,41
194965,GEO-1993-1-289-391,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 100311-18 AGENCY REPORTS DEATH OF BLACK SEA FLEET OFFICER; FLEET SPOKESMAN DENIES IT.,-,-,-,Black Sea Fleet staff,2,Poti town,near Poti,Samegrelo-Zemo Svaneti rerion,Poti district,42.141944,41.676389,POINT (41.676389 42.141944),190524,Georgia,372,Europe,1,1,11/11/1993 00:00:00,11/11/1993 00:00:00,0,0,0,1,1,1,1,372.0,-,41
194966,GEO-1993-1-289-392,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,BBC 1993-11-22 TWO KILLED IN ZVIADIST AMBUSH OF GOVERNMENT FORCES NEAR ANAKLIA.,-,-,-,officer of the press centre of the Georgian Interior Ministry,1,Darcheli village,village of Darcheli near Anaklia,Samegrelo-Zemo Svaneti rerion,Zugudidi district,42.437664,41.688489,POINT (41.688489 42.437664),190524,Georgia,372,Europe,1,1,11/16/1993 00:00:00,11/16/1993 00:00:00,2,0,0,0,2,2,2,372.0,-,41
194972,GEO-1995-3-1185-107,1995,True,Clear,3,342,527,Republic of Abkhazia - Civilians,342,994,Republic of Abkhazia - Civilians,342,342,Republic of Abkhazia,9999,1,Civilians,-1,Reuters 1995-03-21,-,-,-,UNHCR,3,Gali district,Gali region,Abkhazia region,Gali district,42.666667,41.75,POINT (41.75 42.666667),191244,Georgia,372,Europe,2,2,03/11/1995 00:00:00,03/16/1995 00:00:00,0,0,10,0,10,16,10,-,-,15
194984,GEO-1993-1-259-291,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-10-01 GEORGIA LOSES 246 DEAD IN ABKHAZ WAR BETWEEN 16TH AND 24TH SEPTEMBER.,-,-,-,"chief of the Georgian president's administration, Vazha Lordkipanidze",1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,2,4,09/16/1993 00:00:00,09/24/1993 00:00:00,120,0,0,0,120,120,120,372.0,-,41
194985,GEO-1993-1-259-290,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,"Reuters 1993-09-21 Sukhumi fighting goes on, 250 said killed overall.",-,-,-,a Georgian military spokesman,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,2,2,09/16/1993 00:00:00,09/21/1993 00:00:00,0,200,0,0,200,250,200,372.0,-,41
195028,GEO-1993-1-259-305,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-03-17 Shevardnadze says Russia must stop backing rebels.,-,-,-,Commonwealth television,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,2,03/16/1993 00:00:00,03/17/1993 00:00:00,15,0,0,0,15,15,15,372.0,-,41
195030,GEO-1993-1-259-299.1,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-03-04 Shevardnadze denies rumours of surrenderin Abkhazia.,-,-,-,"The Abkhazian parliament's press service,",2,Novy Afon village,around the rebel stronghold of  of Novy Afon.,Abkhazia region,Gudauta district,43.084779,40.826042,POINT (40.826042 43.084779),191962,Georgia,372,Europe,1,1,03/04/1993 00:00:00,03/04/1993 00:00:00,0,0,6,0,6,6,6,372.0,-,41
195031,GEO-1993-1-259-309,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-04-07 CONTRADICTORY REPORTS ON GEORGIAN ATTITUDE TO RUSSIAN WITHDRAWAL.,-,-,-,Georgian defence ministry,5,Gumista river,along the Gumista river,Abkhazia region,-,43.054959,40.996664,POINT (40.996664 43.054959),191962,Georgia,372,Europe,1,1,04/06/1993 00:00:00,04/06/1993 00:00:00,8,0,0,0,8,8,8,372.0,-,41
195032,GEO-1993-1-259-329,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-06-08 FIGHTING CONTINUES IN ABKHAZ WAR FROM 3RD TO 6TH JUNE.,-,-,-,command of the Second Army Corps of the Georgian armed forces,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,06/05/1993 00:00:00,06/05/1993 00:00:00,0,0,0,4,4,4,4,372.0,-,41
195033,GEO-1993-1-259-311,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-04-16 Six reported killed in Abkhazia shelling.,-,-,-,Georgian authorities,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,04/16/1993 00:00:00,04/16/1993 00:00:00,0,0,5,1,6,6,6,372.0,-,41
195034,GEO-1993-1-259-312,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-04-19 EIGHTEEN REPORTED DEAD IN SHELLING OF SUKHUMI.,-,-,-,chairman of the Abkhaz Council of Ministers,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,04/17/1993 00:00:00,04/17/1993 00:00:00,0,0,12,0,12,12,12,372.0,-,41
195035,GEO-1993-1-259-313,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,"Reuters 1993-04-26 Georgian plane bombs Abkhazia, two killed.",-,-,-,Russian TV,1,Gudauta town,Gudauta,Abkhazia region,Gudauta district,43.10227,40.618098,POINT (40.618098 43.10227),191962,Georgia,372,Europe,1,1,04/26/1993 00:00:00,04/26/1993 00:00:00,0,0,1,1,2,2,2,372.0,-,41
195036,GEO-1993-1-259-314,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,"Reuters 1993-04-26 Georgian plane bombs Abkhazia, two killed.",-,-,-,Russian TV,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,04/26/1993 00:00:00,04/26/1993 00:00:00,0,0,1,0,1,1,1,372.0,-,41
195037,GEO-1993-1-259-315,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-05-03 Georgia says five killed in Sukhumi shelling.,-,-,-,Georgian authorities,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,05/03/1993 00:00:00,05/03/1993 00:00:00,0,0,5,0,5,5,5,372.0,-,41
195038,GEO-1993-1-259-325,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,"BBC 1993-06-03 GEORGIAN PARLIAMENT CALLS FOR ""EARLIEST POSSIBLE WITHDRAWAL"" OF RUSSIAN TROOPS.",-,-,-,Abkhaz defense ministry,2,Labra village,"near Labra, Ochamchirskiy rayon",Abkhazia region,Ochamchira district,42.802429,41.389657,POINT (41.389657 42.802429),191243,Georgia,372,Europe,1,1,06/01/1993 00:00:00,06/01/1993 00:00:00,10,0,0,0,10,10,10,372.0,-,41
195039,GEO-1993-1-259-337,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-07-02 Georgia accuses Russia as rebels attack in Abkhazia.,-,-,-,Russian TV,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,07/02/1993 00:00:00,07/02/1993 00:00:00,0,0,0,3,3,20,3,372.0,-,41
195040,GEO-1993-1-259-347,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-07-12 GEORGIAN AND ABKHAZ SIDES GIVE CONTRADICTORY ACCOUNTS OF FIGHTING.,-,-,-,Georgian defence minister,3,Ochamchira district,Ochamchire rayon,Abkhazia region,Ochamchira district,42.916667,41.75,POINT (41.75 42.916667),191244,Georgia,372,Europe,2,3,07/05/1993 00:00:00,07/11/1993 00:00:00,0,350,0,0,350,350,350,372.0,-,41
195041,GEO-1993-1-259-349,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-07-15 REPORTS ON GEORGIAN-ABKHAZ FIGHTING.,-,-,-,Abkhaz defence ministry.,2,Shroma village,near village of Shroma,Guria region,Ozurgeti district,41.979768,41.842424,POINT (41.842424 41.979768),189804,Georgia,372,Europe,1,1,07/12/1993 00:00:00,07/12/1993 00:00:00,0,0,0,1,1,1,1,372.0,-,41
195042,GEO-1993-1-259-360,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,"BBC 1993-09-18 ""BATTLES RAGE"" IN ABKHAZIA; SHEVARDNADZE ESCAPES INJURY IN SHELLING OF SUKHUMI.",-,-,-,Georgian Information Agency,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,09/16/1993 00:00:00,09/16/1993 00:00:00,0,0,0,2,2,2,2,372.0,-,41
195043,GEO-1993-1-259-361,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,"BBC 1993-09-18 ""BATTLES RAGE"" IN ABKHAZIA; SHEVARDNADZE ESCAPES INJURY IN SHELLING OF SUKHUMI.",-,-,-,Georgian Information Agency,3,Ochamchira district,Ochamchirskiy rayon,Abkhazia region,Ochamchira district,42.916667,41.75,POINT (41.75 42.916667),191244,Georgia,372,Europe,1,1,09/16/1993 00:00:00,09/16/1993 00:00:00,0,0,2,0,2,12,2,372.0,-,41
195045,GEO-1993-1-289-370,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-09-15 Georgia sends forces to counterrebel assault.,-,-,-,Shevardnaze,2,Samtredia town,"Lanchkhuti near Samtredi, Mingrelia province",Imereti region,Samtredia district,42.159686,42.337775,POINT (42.337775 42.159686),190525,Georgia,372,Europe,1,1,09/15/1993 00:00:00,09/15/1993 00:00:00,0,0,0,9,9,9,9,372.0,-,41
195048,GEO-1993-1-259-367,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-11-29 Over 40 killed by Abkhaz forces in Svanetia.,-,-,-,Abkhazian military spokesman,5,Svaneti region,"Svanetia

area larger than adm 1, coded with represenation point.",-,-,42.916389,43.011389,POINT (43.011389 42.916389),191247,Georgia,372,Europe,2,2,11/28/1993 00:00:00,11/29/1993 00:00:00,40,2,0,0,42,42,42,372.0,-,41
195049,GEO-1993-1-289-372,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,BBC 1993-09-18 ZVIADISTS CONTINUE OFFENSIVE IN WESTERN GEORGIA; ATTACK ON POTI REPULSED.,-,-,-,-,1,Japana village,village of Japana (phonetic) in Lanchkhutskiy rayon,Guria region,Lanchkhuti district,42.095833,42.20174,POINT (42.20174 42.095833),190525,Georgia,372,Europe,1,1,09/15/1993 00:00:00,09/15/1993 00:00:00,7,0,0,0,7,7,7,372.0,-,41
195050,GEO-1993-1-289-373,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,BBC 1993-09-18 ZVIADISTS CONTINUE OFFENSIVE IN WESTERN GEORGIA; ATTACK ON POTI REPULSED.,-,-,-,head of administration of Lanchkhutsky rayon,3,Lanchkhuti district,village of Chapnari (phonetic,Guria region,Lanchkhuti district,42.1,41.95,POINT (41.95 42.1),190524,Georgia,372,Europe,1,1,09/15/1993 00:00:00,09/15/1993 00:00:00,4,0,0,0,4,4,4,372.0,-,41
195051,GEO-1993-1-289-374,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-10-02 Shevardnadze warfears strength with port seizure.,-,-,-,defense ministry officials,1,Poti town,Poti,Samegrelo-Zemo Svaneti rerion,Poti district,42.141944,41.676389,POINT (41.676389 42.141944),190524,Georgia,372,Europe,1,1,10/02/1993 00:00:00,10/02/1993 00:00:00,0,0,0,6,6,6,6,372.0,-,41
195052,GEO-1993-1-289-378,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,BBC 1993-10-07 FIGHTING CONTINUES IN WESTERN GEORGIA BETWEEN GOVERNMENT AND ZVIADISTS.,-,-,-,chairman of the rayon administration,1,Ozurgeti town,"Ozurgeti [formerly Makharadze; rayon centre in coastal Guria area, south of Mingrelia]",Guria region,Ozurgeti district,41.933333,41.983333,POINT (41.983333 41.933333),189804,Georgia,372,Europe,1,1,10/05/1993 00:00:00,10/05/1993 00:00:00,1,0,0,0,1,1,1,372.0,-,41
195053,GEO-1993-1-289-379,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,BBC 1993-10-11 GOVERNMENT REPORTS SUCCESSES AGAINST ZVIADISTS AROUND SAMTREDIA AND ABASHA.,-,-,-,Georgian Information Agency correspondent and the headquarters of Georgian armed forces,3,Abasha district,"along the river Tskhenistskali, Abashskiy rayon",Samegrelo-Zemo Svaneti rerion,Abasha district,42.2,42.216667,POINT (42.216667 42.2),190525,Georgia,372,Europe,1,1,10/09/1993 00:00:00,10/09/1993 00:00:00,0,0,0,7,7,7,7,372.0,-,41
